'Page Number,'Type,'Text,'Confidence Score % (Line),
"'8","'LINE","'Building","'100.00000000"
"'8","'LINE","'construction","'100.00000000"
"'8","'LINE","'Chemistry","'100.00000000"
"'8","'LINE","'Medicine","'100.00000000"
"'8","'LINE","'1","'97.91753387"
"'8","'LINE","'Food","'100.00000000"
"'8","'LINE","'production","'100.00000000"
"'8","'LINE","'UNIT","'99.60937500"
"'8","'LINE","'CHEMISTRY AND ITS IMPORTANCE","'100.00000000"
"'8","'LINE","'Unit Outcomes","'100.00000000"
"'8","'LINE","'After completing the unit, you will be able to","'99.94133759"
"'8","'LINE","'define chemistry;","'99.98007202"
"'8","'LINE","'describe its' scope;","'99.85437775"
"'8","'LINE","'discuss the relationships between chemistry with physics, biology, medicine","'99.99114227"
"'8","'LINE","'geology and other subjects;","'100.00000000"
